"n" "rep" "id" "b0_mu_hat" "b1_mu_hat" "b2_mu_hat" "g0_si_hat" "g1_si_hat" "g2_si_hat" "error" "errorMessage"
1000 7 93 1.09695378373725 -2.82728428798057 2.02838957715351 0.99339994982054 -0.891206299072794 0.814842136357699 FALSE ""
1000 5 94 1.24851631015517 -3.10585309076767 1.98209597011844 1.06676978022192 -2.11146984786047 1.93628018587008 FALSE ""
700 1 95 1.20912647802297 -2.83918232347303 1.95479230999063 1.41083485572689 -2.50910756771563 1.82862522727446 FALSE ""
200 1 96 0.950016171432219 -2.91267006960813 2.32448940953901 0.87917625335259 -2.67892499951737 1.86783921275411 FALSE ""
50 4 97 0.422091929360083 -3.20568781935988 3.1226165905819 -0.743887974203324 -3.5935103491758 5.47378829974969 FALSE ""
500 2 98 1.13009456049991 -2.90590519331155 1.95753991154034 -0.872348550305247 0.474473513442188 2.658013291861 FALSE ""
400 1 99 1.09897396201407 -2.93035041955689 2.09976843822433 1.38331188851206 -1.10370667567363 1.19458239393325 FALSE ""
300 4 100 1.10853419613699 -2.64967239049549 2.01682676657293 1.84116626263096 -4.41825456823995 2.2148561061319 FALSE ""
1000 3 101 1.18777679178101 -2.88582439492188 1.99200645514554 1.12336162100115 -2.24184842158039 1.73080424985664 FALSE ""
100 5 102 1.11931010031013 -3.02049437907311 2.14887002202409 0.332054671923495 -0.194680356161289 2.13854953170657 FALSE ""
700 8 103 1.21967196593448 -3.15162602311834 2.03714609101708 0.614417226698363 -1.65197580174862 2.50207309470137 FALSE ""
1000 2 104 1.22344468727403 -3.02432630475173 1.9937166335515 1.57648544854446 -1.88416619887979 0.933456970034005 FALSE ""
300 9 105 1.09120175539528 -2.81860944592339 2.12384479569777 1.99163123612024 -0.850397038201559 -0.551899749010907 FALSE ""
100 6 106 1.24012429211824 -3.17409851343359 1.88139962073375 -0.670483901921042 -1.14578757947163 3.06664976025145 FALSE ""
100 1 107 1.37208748377138 -2.9538347513966 1.74555992493111 2.66097359622812 -4.16361404512673 1.97762957613632 FALSE ""
1000 4 108 1.19981225027884 -3.13655135401595 2.08717775901149 0.328055251648559 -1.75087336509327 2.74629205937336 FALSE ""
900 5 109 1.24430725432287 -2.9726548184118 1.96784629737828 1.0778476511384 -1.42341484144432 1.27172302002462 FALSE ""
400 2 110 1.0920408615191 -2.98192666001511 2.0836819672017 1.37312683298436 -1.82402245211861 1.20190126056663 FALSE ""
