"n" "rep" "id" "b0_mu_hat" "b1_mu_hat" "g0_si_hat" "g1_si_hat" "error" "errorMessage"
300 100 633 1.07353714024141 -2.27308222021028 1.03404905096545 -1.19972637508473 FALSE ""
800 45 634 1.27402904605977 -3.05870868773356 1.16288838898141 -1.76704257675428 FALSE ""
600 56 635 1.0567681066322 -3.21547600227213 1.0522871300656 -2.23472201996061 FALSE ""
700 31 636 1.13228043099374 -2.76707798401622 1.31076277541452 -1.99119295606996 FALSE ""
100 58 637 1.34357056660997 -4.06799251534457 1.32127032195489 -2.64573635044459 FALSE ""
50 81 638 1.36500949930338 -2.43928322699338 1.62120596133911 -2.21994591714521 FALSE ""
200 53 639 1.33839627742083 -1.88145258462436 1.88001935360346 -1.40999996609326 FALSE ""
200 42 640 3.24996521750882 -1.58102061495986 3.97818436122869 -1.02493479842861 FALSE ""
300 17 641 0.963441822097263 -3.40756210661403 0.756011125726413 -2.01361604379887 FALSE ""
900 17 642 1.23907256826705 -3.10239472954908 1.29942188834701 -2.17294131208218 FALSE ""
600 34 643 1.13777352536147 -3.16797059581561 1.0818188912649 -2.05593748555014 FALSE ""
400 97 644 1.40294165998848 -2.90895717406033 1.39103144473023 -1.78614549130401 FALSE ""
500 27 645 1.25745450537578 -3.15250614255286 0.990508108341379 -1.61926833186458 FALSE ""
600 85 646 NA NA NA NA FALSE ""
50 57 647 7.77463492728828 -1.57657037856877 8.18497717013443 -0.440547655269522 FALSE ""
500 3 648 1.20768588019679 -3.23644334932176 0.675611706184379 -1.2864564100235 FALSE ""
500 39 649 1.13777293199158 -2.83485764546027 1.32210534312895 -2.08608458897378 FALSE ""
50 37 650 1.36372535934373 -2.14209017803731 1.16864274379635 -0.224895629961487 FALSE ""
700 35 651 1.07621689454335 -3.55148116290076 0.947592450622455 -2.34146717185382 FALSE ""
200 32 652 1.18744423930739 -2.4032529376264 1.19106431880709 -1.76582671536854 FALSE ""
800 29 653 1.19197930894115 -3.33085621544562 1.03321312305809 -1.95179998680907 FALSE ""
200 33 654 6.69881084259106 -1.50926821101777 7.17085958464836 -0.393999099254151 FALSE ""
100 18 655 NA NA NA NA FALSE ""
500 66 656 1.11014863103516 -2.94847731223635 1.02436449551649 -1.61980948146134 FALSE ""
1000 89 657 1.23102145511556 -2.88579684242363 1.34289550738556 -1.81319236759429 FALSE ""
900 33 658 1.227334687663 -3.13874498396178 1.23812737064289 -2.17192223700605 FALSE ""
300 56 659 1.19224070491937 -3.06273634177196 1.29245131569219 -2.29071929535413 FALSE ""
300 85 660 1.31840510352395 -3.70712104822345 1.00797455989705 -1.73785320695299 FALSE ""
900 48 661 NA NA NA NA FALSE ""
600 22 662 1.3041031348663 -2.69968307138677 1.30372529216122 -1.65445751735751 FALSE ""
800 94 663 1.22328760866045 -3.10445641755469 1.43287311128855 -2.50791795245941 FALSE ""
100 61 664 2.96380913228193 -1.80437720597579 3.38806893183236 -0.639877271057581 FALSE ""
1000 6 665 1.20703335532295 -3.07295938014468 1.2710094087205 -2.06656732394655 FALSE ""
700 54 666 1.07943944723122 -3.10429477963056 0.849797352951941 -1.7520816028803 FALSE ""
800 36 667 1.18447459953013 -3.50051492288763 1.07327252946262 -2.11613166014684 FALSE ""
700 18 668 1.22055682030758 -3.04747597810457 1.30615960188603 -2.2070140734131 FALSE ""
300 14 669 1.38867584068077 -2.64667212417459 1.68201762666029 -1.87226596807484 FALSE ""
800 95 670 1.18193127571396 -2.92174878193978 1.45975384533759 -2.32365549160378 FALSE ""
400 61 671 1.2223673925736 -2.65748932102854 1.37566677940558 -1.83055226530594 FALSE ""
1000 46 672 1.1404171833797 -3.11419582563049 1.32260751775333 -2.45367244938751 FALSE ""
600 97 673 1.12627828255492 -3.44253047348576 1.2353280658109 -2.69177326004286 FALSE ""
800 82 674 1.10054655094281 -2.73936850208767 1.16306598143475 -1.74999118835443 FALSE ""
300 86 675 1.17427451791036 -2.77478319732723 1.21250093489551 -2.38460444466437 FALSE ""
700 85 676 1.11321365948332 -3.39532695857683 1.00987803322511 -2.09886819390891 FALSE ""
100 15 677 0.979512537788155 -3.66093017544188 0.31733180113432 -1.88327387482931 FALSE ""
50 66 678 0.615713947687399 -3.67995971381715 -0.852870641659106 -0.706255881515012 FALSE ""
700 13 679 NA NA NA NA FALSE ""
300 62 680 1.29191437843595 -2.60292072690716 1.13414130580903 -1.1794165814811 FALSE ""
600 40 681 1.30150363493827 -3.1763230069312 1.2409461966126 -1.98381875167669 FALSE ""
600 83 682 7.51509471479123 -1.53267953350238 8.02868239474401 -0.494311172133496 FALSE ""
50 78 683 12.390220508176 -1.96311899681963 13.0922030208038 -0.982893550075242 FALSE ""
200 2 684 1.02969354851777 -3.33718445073589 1.02457360744935 -2.64446992944461 FALSE ""
100 19 685 NA NA NA NA FALSE ""
700 63 686 1.21887413271066 -2.58676316291069 1.44898040282268 -2.06035943187019 FALSE ""
100 3 687 0.974428422557743 -3.10367265946933 0.208109761460717 -1.2810323124669 FALSE ""
800 48 688 1.32506235294986 -2.74142184231683 1.60196668550896 -1.93882053452872 FALSE ""
400 86 689 1.16715185252641 -3.52448145678739 1.30584684042862 -2.40523629286955 FALSE ""
1000 41 690 1.20184283175608 -3.32588309354947 1.28427430417135 -2.44483201647999 FALSE ""
200 54 691 5.73038897578844 -1.72728055030711 6.3364448295756 -0.650563263216078 FALSE ""
600 74 692 1.24293334042515 -3.00571348572683 1.36711942378434 -2.18874764505424 FALSE ""
200 38 693 1.14554163963759 -2.45302149821653 0.97160202740701 -1.08938515247779 FALSE ""
400 71 694 1.43671345506468 -2.63443059465766 1.72013125134401 -1.8850333527905 FALSE ""
50 79 695 NA NA NA NA FALSE ""
500 33 696 1.15034732594049 -2.89855068585241 0.994071043163049 -1.57972827197626 FALSE ""
600 7 697 1.05384325532719 -2.59724501124391 1.25396050130765 -1.895860844307 FALSE ""
400 4 698 0.991016278155473 -2.81824285915135 0.956226500847751 -2.13220343537875 FALSE ""
200 58 699 1.15118254249155 -3.16192685999651 1.18146523263945 -2.15737757530295 FALSE ""
600 100 700 1.26331180428684 -2.97364962823652 1.2730174185552 -2.11721912807007 FALSE ""
500 31 701 4.03750413617539 -1.59305743833516 4.50654010281187 -0.567767938982538 FALSE ""
500 65 702 1.2847149826024 -3.10001288891065 1.13770626550154 -1.6695001563261 FALSE ""
200 55 703 1.22038604742612 -3.55657523757212 0.93112960585575 -1.79187108136963 FALSE ""
400 28 704 1.32177861279739 -3.17102625824727 1.22740544700036 -1.6199981603808 FALSE ""
900 22 705 NA NA NA NA FALSE ""
400 37 706 1.31778979620478 -3.38123019824036 1.42592949143625 -2.62356763588498 FALSE ""
800 65 707 1.21321034996339 -2.77401701224661 1.5012574519794 -2.29373671524871 FALSE ""
600 8 708 1.12383967596395 -3.00491453429225 1.35505970625215 -2.21611034542682 FALSE ""
100 29 709 7.80579839617613 -1.51890994061743 8.30205702281419 -0.427212609382966 FALSE ""
600 64 710 1.38526555017003 -3.19801104456483 1.37210491460595 -1.88855765909718 FALSE ""
600 10 711 1.34293474191454 -3.38290054597724 1.49015152172876 -2.37594635767172 FALSE ""
50 20 712 0.493921550046427 -3.52580434102629 -0.200828366837145 -1.63349843485547 FALSE ""
50 52 713 1.14933891947334 -3.41547296993075 1.33782836216567 -2.21442997100143 FALSE ""
800 53 714 1.22779390224273 -2.872256691993 1.5182050719739 -2.17203101890159 FALSE ""
500 54 715 0.938774668989675 -3.36588253342163 1.02740583578417 -2.7805253819725 FALSE ""
900 61 716 1.20867042795236 -3.21117369962117 1.25838828426553 -2.46672599021469 FALSE ""
900 25 717 1.20934956220487 -3.1073387273818 1.2162545496853 -2.05432987556325 FALSE ""
200 29 718 4.1229204424404 -1.30494920278495 4.52772596528552 -0.323788860504941 FALSE ""
800 32 719 1.13366150921703 -3.08562713177357 0.995309899306767 -1.82422413815357 FALSE ""
50 7 720 1.42037213810796 -4.05410085999637 1.43184471254738 -2.54982688990591 FALSE ""
800 22 721 1.15112557610279 -3.30341894146217 1.016448404169 -2.23148638453087 FALSE ""
900 6 722 1.27322188624772 -2.92488592285059 1.12219418105796 -1.68543896198236 FALSE ""
600 51 723 0.990542477607975 -2.94767063877183 0.962604726985756 -2.06103304368622 FALSE ""
400 92 724 1.08219925880146 -2.7382945082971 1.16421693969498 -1.76075065378315 FALSE ""
800 74 725 12.9738031604921 -1.52429201382255 13.4650328668926 -0.472566319803344 FALSE ""
50 47 726 2.77075063727589 -2.3378700885598 3.24142266672997 -1.17465835446553 FALSE ""
300 4 727 0.978922229718986 -3.16095135954496 0.895051656675354 -1.90847431459791 FALSE ""
300 53 728 1.05589356418413 -3.08990459613594 0.771511433156269 -2.11797575572647 FALSE ""
400 22 729 1.34652395747851 -3.0759365720839 1.18436196963987 -1.60834189217955 FALSE ""
1000 59 730 1.20378881499337 -2.94888600702914 1.09901991150004 -1.7364407791471 FALSE ""
300 9 731 1.44493774948012 -2.68025016402336 1.57901058914949 -1.70045258747196 FALSE ""
100 23 732 0.858804188850388 -3.39498881119226 0.868606566839683 -2.5485380494986 FALSE ""
300 67 733 12.3598595394337 -1.4808976558508 12.9055833293856 -0.523751946466422 FALSE ""
900 91 734 1.22012341403727 -3.1361262901772 1.10931897168599 -1.93338457075972 FALSE ""
1000 80 735 1.24470963987755 -2.96693525782935 1.33449821851665 -1.93239488745105 FALSE ""
100 56 736 NA NA NA NA FALSE ""
1000 3 737 1.14793276906569 -3.26491041779635 1.18435235444593 -2.37865453121096 FALSE ""
800 5 738 NA NA NA NA FALSE ""
500 61 739 1.12447730377694 -3.23316527589929 1.01152759806616 -2.23683511856005 FALSE ""
1000 76 740 1.23019411006162 -3.13356106582912 1.17190533698212 -1.74689212885896 FALSE ""
500 76 741 1.19260440909844 -2.99746300558916 1.1145257558756 -1.93459294880878 FALSE ""
900 96 742 1.23784373463424 -2.8979399377485 1.44176927795442 -1.91989519588627 FALSE ""
200 9 743 0.896349315202679 -3.49754799344245 0.538448304866177 -2.53439053109802 FALSE ""
1000 96 744 1.10462924900456 -3.12390015136115 1.14294852213147 -2.39899814377412 FALSE ""
500 42 745 1.16882136280428 -2.79649830458998 1.10875451945917 -1.69976564831613 FALSE ""
300 84 746 1.23763952833013 -2.76548766254853 1.57721391056414 -2.31392283143874 FALSE ""
800 31 747 1.16270665822381 -3.28525542844932 1.24887843000113 -2.38926244696057 FALSE ""
600 15 748 1.26946056960806 -2.74797006106649 1.55367377888029 -2.24562608134778 FALSE ""
300 71 749 1.03729961176392 -3.47759166042681 0.992256830034492 -2.18185572430943 FALSE ""
400 34 750 3.33042877417842 -1.60179181713252 3.84377356616765 -0.729202345610211 FALSE ""
800 12 751 4.03373828884344 -1.62426730879305 4.59186716740217 -0.681054950946255 FALSE ""
200 60 752 1.24016698692951 -3.02159637410619 0.901099045758577 -1.2841222334259 FALSE ""
900 52 753 1.21494588777311 -3.10770725899996 1.13025965793105 -1.82464473965694 FALSE ""
900 88 754 1.27016955210809 -2.68468100043149 1.40931962157783 -1.68472228051757 FALSE ""
100 77 755 1.28703461798854 -3.06781109423709 1.30325368139876 -2.12598370923711 FALSE ""
600 77 756 1.07271315755383 -2.91581993896331 0.887612731159876 -1.74211273892976 FALSE ""
800 59 757 1.28199714046846 -2.95300075244271 1.32490727883916 -1.81862758646098 FALSE ""
900 21 758 1.18832825896547 -3.23575869193055 1.13509929971627 -1.90256913195835 FALSE ""
900 31 759 1.00467563465653 -2.92232094211598 0.895795192848868 -1.72360126080385 FALSE ""
900 4 760 1.07338846215657 -2.72742173224034 1.26457784577021 -2.21455026090836 FALSE ""
600 38 761 5.02606595655369 -1.37194667478643 5.49517907241033 -0.476547118064128 FALSE ""
1000 57 762 1.18031017607034 -2.78945682046759 1.21010362787402 -1.81877556478332 FALSE ""
500 67 763 1.15465510728987 -2.71317121153304 1.35606906430082 -1.86283022275751 FALSE ""
500 46 764 12.4232282578517 -1.62205265429036 12.8180524182651 -0.306330019126915 FALSE ""
700 98 765 1.07177351633891 -2.94623013247523 1.18806183036557 -2.11052852744962 FALSE ""
300 28 766 1.01498652385114 -2.95741378314919 1.0455153477307 -2.13778677726559 FALSE ""
900 2 767 1.23695453727921 -2.95411206320452 1.35410559798298 -1.95180439580614 FALSE ""
500 5 768 1.35363896567803 -3.09113279535146 1.42038655504869 -1.98580079917826 FALSE ""
300 64 769 1.05181623157398 -3.22426876081528 1.06871378015849 -2.67504728049758 FALSE ""
600 3 770 1.26823841477305 -2.79948917330296 1.26244631084144 -1.62546745373911 FALSE ""
200 87 771 2.97247340884054 -1.67442711123989 3.34483212656232 -0.745749285310859 FALSE ""
50 62 772 0.982867787938315 -2.20664756133074 0.692947930930959 -0.877854399410001 FALSE ""
1000 77 773 1.35316729501158 -2.82765081207059 1.42535281958965 -1.91458409248874 FALSE ""
600 95 774 1.18733387666992 -3.13800070177373 1.06891247010251 -1.81691228723403 FALSE ""
600 28 775 1.31108413563803 -3.0211891585062 1.49781514366018 -2.18404670356604 FALSE ""
200 27 776 1.15307848607304 -2.7590709748336 1.46988169207557 -2.32656234011467 FALSE ""
100 95 777 0.707971072941097 -3.62032724182521 -0.240826608617637 -1.7227192001452 FALSE ""
300 57 778 1.16028558520048 -3.27899232872333 0.933552569753159 -1.7855202542862 FALSE ""
600 32 779 1.12656524970749 -3.0972141407737 1.13143560149494 -2.01396278075829 FALSE ""
300 15 780 1.25102196685635 -3.13117690431808 1.24250029176378 -1.92862520796673 FALSE ""
300 22 781 1.05109455310892 -2.91760779083178 1.38021444266819 -2.49121298477865 FALSE ""
300 83 782 12.1213639456294 -1.5839803686424 12.71725163254 -0.553220997305164 FALSE ""
800 40 783 1.27296475099329 -3.33489705415435 1.32400945009889 -2.31925043975842 FALSE ""
1000 23 784 0.961998014957159 -2.62161598444466 1.00339049376619 -1.90990642233171 FALSE ""
900 76 785 1.18969953013064 -3.43496026104021 1.08463866920656 -2.04394152515428 FALSE ""
800 93 786 1.28059576498742 -2.98788992755542 1.5395970822309 -2.50956437599151 FALSE ""
400 54 787 1.07365307301868 -3.01891403000585 1.23171555898118 -2.27399394877115 FALSE ""
1000 36 788 1.02068917107034 -3.19027312763758 1.09214911359117 -2.26125656463926 FALSE ""
400 38 789 1.23082030299502 -3.25121139574593 1.51451247460936 -2.85539519428745 FALSE ""
600 24 790 1.20252305626919 -3.39102391498381 1.06171733083584 -1.98797139598805 FALSE ""
100 42 791 1.30630837509344 -2.7156436287036 1.51211634588916 -1.67982643960033 FALSE ""
700 46 792 1.26357169159162 -2.7905578679683 1.36803602038118 -1.89761677905745 FALSE ""
100 8 793 1.03402342140397 -4.48396075978353 0.316524894619277 -2.73397174504414 FALSE ""
900 63 794 1.22246146826444 -3.14020971243108 1.2411582128676 -2.02497412284547 FALSE ""
1000 26 795 1.12193189969821 -3.14162147775142 1.0302583585369 -2.00992685284454 FALSE ""
700 25 796 1.29152098206999 -2.79503911951927 1.60345769510449 -2.27750596372725 FALSE ""
100 75 797 NA NA NA NA FALSE ""
200 90 798 8.84251506980925 -1.25328685434385 9.54535635311645 -0.733316803526113 FALSE ""
100 30 799 1.22231075977462 -2.6850910365465 1.39353791018292 -1.81554268109334 FALSE ""
50 95 800 NA NA NA NA FALSE ""
500 25 801 1.23346546877168 -2.94869644666526 1.26164788799956 -1.79495466148387 FALSE ""
100 63 802 12.3814022664242 -1.27087146607502 13.0884007240817 -0.726055826138788 FALSE ""
50 42 803 0.618669837616371 -1.92953056013984 1.42058609199259 -2.20092985985291 FALSE ""
300 47 804 1.09963096023291 -2.60508884835713 1.26668136869751 -1.64366197700693 FALSE ""
700 87 805 1.31294849364938 -3.20527511190321 1.20173502282544 -2.08151599308693 FALSE ""
700 77 806 1.2600519498586 -3.08416157244547 1.14860911225982 -1.97917627573134 FALSE ""
500 80 807 11.5797126381094 -1.57998360258296 12.0718776393216 -0.439405516793629 FALSE ""
700 68 808 1.19178988324383 -2.52883111770593 1.37352010274946 -1.79494990380864 FALSE ""
800 62 809 1.15029801179881 -3.02826177123107 1.29916011100279 -2.28410093278655 FALSE ""
700 69 810 1.29792463371553 -2.88968838331539 1.46467394352651 -2.01285152675403 FALSE ""
1000 62 811 1.20324388329388 -2.59720307865373 1.30303635562902 -1.67868191049959 FALSE ""
700 39 812 1.08206580570913 -2.63211051009706 1.3450176500515 -2.10957159408958 FALSE ""
800 68 813 1.10365843328867 -3.33263422056715 1.03233352228001 -2.35971465045176 FALSE ""
700 80 814 NA NA NA NA FALSE ""
900 51 815 1.09789026011321 -3.37597665280838 0.919038661491809 -1.9299122277188 FALSE ""
400 3 816 1.22959325423536 -2.50149916723713 1.48231465038422 -1.80294844217365 FALSE ""
400 52 817 1.33206206853078 -2.50435536556949 1.44024459763658 -1.69482856206168 FALSE ""
400 15 818 1.37391804933691 -2.86289469593819 1.40945467435985 -1.6952647226862 FALSE ""
300 38 819 NA NA NA NA FALSE ""
500 64 820 2.97792393242301 -1.76937935151977 3.32795961665852 -0.639742540833906 FALSE ""
800 50 821 1.29035110578085 -2.72314052554755 1.51243531669302 -2.13218967313951 FALSE ""
1000 56 822 1.21008072701737 -3.05769570615673 1.44884494459887 -2.44912949899684 FALSE ""
500 96 823 1.13453634303423 -3.14455363621691 1.2734530631899 -2.30039505955045 FALSE ""
900 66 824 1.2823132708893 -3.13900808559422 1.25322552444025 -2.10413194524468 FALSE ""
700 26 825 1.32624611857381 -2.93598770738966 1.45523459143594 -1.81339651949398 FALSE ""
300 43 826 NA NA NA NA FALSE ""
400 90 827 12.5873415131314 -1.37503001844692 13.2132724542064 -0.577377985140656 FALSE ""
50 46 828 -0.398500249948608 -1.33837776303586 0.919238621405932 -3.07553975601164 FALSE ""
500 79 829 6.81657054657425 -1.71875613019582 7.1609999064621 -0.284438643855967 FALSE ""
900 69 830 1.14410644436758 -3.4071745239946 1.1294152983488 -2.43475811018658 FALSE ""
800 81 831 1.1525819713393 -3.22697133366956 1.26223367203358 -2.24629940057556 FALSE ""
200 31 832 1.1165088365132 -3.56012764910387 1.19168764962941 -2.64818063807475 FALSE ""
1000 17 833 1.24473104536322 -3.11119029076677 1.38100536809499 -2.06074829376698 FALSE ""
100 52 834 1.19263068972828 -2.79451380656512 1.35866456390042 -2.4004400126427 FALSE ""
1000 63 835 1.12506791410303 -3.03961989940605 1.11057364490748 -2.01329934320463 FALSE ""
700 75 836 1.14508207673187 -2.66950822424112 1.25126615058161 -1.66777368206897 FALSE ""
700 93 837 1.04448800559383 -2.84340278551479 0.826571961506876 -1.50074188932498 FALSE ""
1000 72 838 1.19009684650189 -2.71904288360299 1.32652218378203 -1.74024146861425 FALSE ""
1000 65 839 1.19531083806978 -2.96273774114598 1.32206850941119 -1.95233755348224 FALSE ""
1000 90 840 1.32491688690981 -3.17418894617912 1.42975783083752 -2.25647722405303 FALSE ""
100 90 841 2.95016882472989 -1.67369769896599 3.20717785374085 -0.366588467689182 FALSE ""
400 62 842 NA NA NA NA FALSE ""
500 50 843 1.03349047199118 -3.04978306271581 0.874799664453234 -2.10527105117394 FALSE ""
600 67 844 1.2643622287248 -3.16321459435938 1.26936136524536 -1.61124498593035 FALSE ""
500 7 845 1.15420342742117 -2.97519838453532 1.24541407144754 -2.17003480174641 FALSE ""
900 95 846 1.36079986900756 -2.92620082610201 1.31510962988127 -1.71714745733347 FALSE ""
1000 47 847 1.23279096137342 -2.84096955833225 1.38580475696892 -2.05239563634124 FALSE ""
400 26 848 NA NA NA NA FALSE ""
700 1 849 1.19825113818925 -2.83888962942609 1.35345735643298 -1.94549683348322 FALSE ""
600 88 850 1.10429029924343 -2.86378923466007 1.08310495218477 -1.68718970072809 FALSE ""
50 15 851 NA NA NA NA FALSE ""
900 75 852 1.2705606614929 -3.09689101644586 1.16111059411219 -1.64210929712031 FALSE ""
100 33 853 1.03664583566637 -1.753987034423 1.38081475361795 -1.72344481724927 FALSE ""
500 78 854 1.27584920515715 -2.68001728491053 1.24095612089911 -1.46217879746365 FALSE ""
500 6 855 1.09576150830473 -2.73102502074501 0.886841729400997 -1.48270284867732 FALSE ""
100 73 856 1.22415487214857 -3.20730475153457 1.4749940413211 -2.43811406344022 FALSE ""
400 23 857 1.15081991653018 -3.37881778620431 1.11824705400867 -2.31483453745602 FALSE ""
300 98 858 NA NA NA NA FALSE ""
1000 45 859 1.29969949733687 -3.21903954860373 1.44109086295021 -2.11686988778903 FALSE ""
1000 82 860 1.16739819186005 -3.28529056845233 1.19327171085775 -2.16021675655246 FALSE ""
700 30 861 1.16534510605475 -2.75445951752401 1.36084204680435 -2.14831540434798 FALSE ""
100 80 862 1.07920726360605 -3.67212430857361 0.479251458545291 -1.96670306723529 FALSE ""
300 99 863 10.7257833370142 -1.35160159321273 11.3172089637295 -0.538839719711233 FALSE ""
900 10 864 1.10701511975811 -2.6285261896561 1.39516317776446 -2.12795893824381 FALSE ""
700 23 865 1.2167349856663 -2.85562703276551 1.2793787499087 -2.10113141344244 FALSE ""
800 80 866 0.937773379613702 -2.74464850324874 0.866992255557767 -1.73290940009186 FALSE ""
300 2 867 1.27108465412355 -3.07446716612502 1.17753822470421 -1.61098087834538 FALSE ""
100 51 868 NA NA NA NA FALSE ""
700 4 869 1.26070308581318 -2.93506945471054 1.16209645308616 -1.63368592820141 FALSE ""
1000 5 870 1.10462506463077 -2.9405842231294 1.14519068196465 -2.07648066586609 FALSE ""
600 1 871 1.14985418913532 -2.68783753743464 1.19800169683819 -2.16190561456209 FALSE ""
1000 52 872 1.28125524673956 -3.03334913975202 1.20949529437158 -1.93521181569105 FALSE ""
600 76 873 1.1978771526224 -2.91100303780341 1.15725473827823 -1.7202392719089 FALSE ""
300 11 874 1.07921339827606 -2.92852847512767 1.28581986561989 -2.24374932461714 FALSE ""
1000 53 875 1.21325318502491 -3.01573676578858 1.34212929326034 -2.11212097625573 FALSE ""
1000 100 876 1.12550431944217 -3.0912115148474 1.26565199606179 -2.38176778336919 FALSE ""
900 65 877 1.18319677469255 -3.52283157238244 1.12878526551118 -2.07404548721071 FALSE ""
600 25 878 1.22504555967619 -2.64129311028102 1.37231511895967 -1.83705174303778 FALSE ""
100 84 879 12.5160122476845 -2.24069989479188 12.8356382614115 -0.400390944568987 FALSE ""
100 97 880 1.08547752641834 -2.38152871706013 1.17956282457498 -1.53793282723547 FALSE ""
900 1 881 1.22650848320451 -3.36578965400291 1.14058893130407 -2.09569687060499 FALSE ""
1000 50 882 1.19707755298955 -2.92050453887235 1.18575411773571 -1.76233638663869 FALSE ""
50 14 883 1.54232163439053 -5.31985505560083 1.30127286356344 -4.0894878536769 FALSE ""
50 27 884 12.3800030997149 -2.09218437087545 13.0514014351439 -0.88233773475059 FALSE ""
50 23 885 1.44813257108411 -2.28377456200744 1.77301699803295 -1.38966767412969 FALSE ""
300 89 886 1.47752336742888 -3.69223015388623 1.49285091038292 -2.59552998099933 FALSE ""
700 64 887 1.27904082428416 -2.83692001585638 1.54346452855799 -2.16187745410226 FALSE ""
700 59 888 1.27169982408853 -2.94423563794772 1.40680359483065 -2.13639141638018 FALSE ""
200 52 889 4.29399645205927 -1.65978138742311 4.70970157770434 -0.478953065931684 FALSE ""
600 98 890 1.25489640486003 -2.53375102159222 1.30005820995758 -1.61446257910644 FALSE ""
400 46 891 1.24325669156043 -2.8557762302752 1.47629475470535 -2.25063820609371 FALSE ""
50 3 892 NA NA NA NA FALSE ""
300 42 893 1.26107333674944 -3.58964165161307 1.14052642109304 -2.57392312413282 FALSE ""
1000 19 894 1.29255318788843 -2.94425668798164 1.30694587246544 -1.8341851492656 FALSE ""
500 99 895 1.1554692429981 -3.42937530369633 1.35070550937598 -2.95117952859561 FALSE ""
1000 66 896 1.35353269236703 -2.8995276305549 1.3577831908952 -1.64204606895287 FALSE ""
200 16 897 1.16257544746814 -3.55633457248479 1.2107370343202 -2.85645787660178 FALSE ""
900 54 898 1.03300804306961 -3.15690748835314 0.913370069652184 -2.15441222497899 FALSE ""
700 37 899 1.12223799028031 -3.20186476652955 0.904121990838752 -1.90056109806424 FALSE ""
50 83 900 1.33312837155497 -6.38432101180013 1.21811690717138 -4.75393032549612 FALSE ""
200 35 901 6.0755903247518 -1.30536309473461 6.77435712177902 -0.679581864030314 FALSE ""
500 15 902 1.27257509186537 -3.26580469366734 1.59662391007463 -2.76041052037947 FALSE ""
800 16 903 1.12602458057677 -2.75825292305531 1.0649964994928 -1.58893678668378 FALSE ""
50 99 904 1.14203326088916 -2.62062381006032 1.53739220779715 -2.731923120019 FALSE ""
50 74 905 1.32023480334307 -2.66495464225154 0.955898395317108 -1.12564254986915 FALSE ""
800 66 906 1.15719794958817 -3.19015782648735 1.14597352369482 -2.09704325216455 FALSE ""
500 70 907 1.14238512231318 -3.2445370631303 1.20642596264601 -2.31884007513201 FALSE ""
100 37 908 1.18968121609738 -3.03161858225561 1.45932927954603 -2.62686214111935 FALSE ""
800 61 909 3.50811719008225 -1.57363603802117 3.97061584454219 -0.611467828332082 FALSE ""
300 95 910 1.10592882790553 -2.64795750655384 1.5616007376686 -2.41930295527104 FALSE ""
600 37 911 3.73355035265611 -1.58418473496638 4.26237134214445 -0.6558312792661 FALSE ""
900 24 912 1.15227253798755 -2.9267042963736 1.01758286050378 -1.69726786486234 FALSE ""
500 43 913 1.22325819932029 -3.35187207495652 1.10185854936487 -2.27059923307342 FALSE ""
600 53 914 6.71327168520146 -1.36513715326412 7.34096958092584 -0.61436690687521 FALSE ""
100 96 915 1.27839725339972 -3.41996157584165 0.685169961819227 -1.46173053964386 FALSE ""
1000 60 916 1.24498424314057 -2.81729250064031 1.44938507644426 -1.97360945930137 FALSE ""
1000 12 917 1.20767512364075 -2.82559139586336 1.36208275183918 -1.92099309262302 FALSE ""
200 23 918 1.01682024240783 -2.83960815542551 0.957703045531265 -1.73583528486429 FALSE ""
500 85 919 1.03893335485857 -3.23246080807736 1.16107570698304 -2.46242895331648 FALSE ""
900 60 920 1.14075039653038 -3.09594074238505 1.19932051694705 -2.11582489455994 FALSE ""
700 7 921 1.34731338833556 -3.16829270598391 1.25125543768159 -1.90625299114761 FALSE ""
600 46 922 1.18816730796589 -3.46250718635672 0.97649859832051 -2.13305102430502 FALSE ""
600 16 923 1.28312455186092 -3.05930239475041 1.22115718379167 -1.70015765424235 FALSE ""
200 12 924 1.2699115301444 -3.61421086539257 1.28025619777944 -2.42863356285138 FALSE ""
500 58 925 1.14980477044801 -2.73857063016237 1.1584510821062 -1.87422209428891 FALSE ""
200 26 926 1.03278057519255 -2.72599958042901 1.12640279090366 -1.90649832844077 FALSE ""
1000 73 927 1.18174345973353 -3.00312015535047 1.27660014561078 -2.24826514121841 FALSE ""
800 4 928 4.44684622551995 -1.52109301985291 4.89962848805717 -0.487847193570114 FALSE ""
300 48 929 1.22282013802854 -3.80142092549325 0.570447489969138 -1.60361319758657 FALSE ""
600 89 930 4.70599296341914 -1.54657544025492 5.10146108891187 -0.38628221209689 FALSE ""
300 77 931 1.2118741301672 -2.80538477155005 1.27497968024994 -2.03747069036067 FALSE ""
900 19 932 1.16095277831447 -3.37590984487538 1.15358087897232 -2.0753166584109 FALSE ""
700 58 933 1.2733828377113 -3.15940609777354 1.46692295574383 -2.43897791305894 FALSE ""
200 57 934 1.10502610942418 -2.97150235418873 1.12274694864608 -2.44912894414537 FALSE ""
800 7 935 1.11156936611625 -3.41958354323899 1.25700678401759 -2.76243490153381 FALSE ""
400 17 936 0.985333030687025 -3.34203113066645 0.630164805368398 -1.83836411212576 FALSE ""
500 72 937 1.04306942477602 -2.90612889382986 0.896572285425347 -1.86781553630172 FALSE ""
400 57 938 1.20374306030585 -2.67568381313916 1.38243964303205 -2.01369269449906 FALSE ""
1000 34 939 1.18579844462076 -2.84587213850711 1.30301097765819 -2.07401035975778 FALSE ""
